from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:58507,SKY:ServiceJourney:310-179281-15985465,NSR:Quay:58507,SKY:ServiceJourney:312-179281-15985648,1
NSR:Quay:54442,SKY:ServiceJourney:610-179053-17138443,NSR:Quay:54442,SKY:ServiceJourney:74-179053-17138141,1
NSR:Quay:50561,SKY:ServiceJourney:459-180507-17087292,NSR:Quay:50567,SKY:ServiceJourney:450E-180507-17087712,1
NSR:Quay:51886,SKY:ServiceJourney:50E-179602-16004728,NSR:Quay:51886,SKY:ServiceJourney:53-179602-16004961,1
NSR:Quay:58003,SKY:ServiceJourney:910-179815-17268190,NSR:Quay:58003,SKY:ServiceJourney:910-179815-17268191,1
NSR:Quay:58846,SKY:ServiceJourney:925-178237-16406770,NSR:Quay:58846,SKY:ServiceJourney:934-178237-16406817,1
NSR:Quay:53047,SKY:ServiceJourney:495-178712-17093071,NSR:Quay:53046,SKY:ServiceJourney:485-178712-17093209,1
NSR:Quay:51886,SKY:ServiceJourney:50E-180550-17137621,NSR:Quay:51886,SKY:ServiceJourney:53-180550-17137375,1
NSR:Quay:51058,SKY:ServiceJourney:554-175905-16409825,NSR:Quay:51058,SKY:ServiceJourney:620-175905-16409952,1
NSR:Quay:51885,SKY:ServiceJourney:53-178872-16879305,NSR:Quay:51885,SKY:ServiceJourney:50E-178872-15994529,1
NSR:Quay:51886,SKY:ServiceJourney:50E-178162-16972093,NSR:Quay:51886,SKY:ServiceJourney:53-178162-16971763,1
NSR:Quay:50104,SKY:ServiceJourney:530-179650-17245347,NSR:Quay:50104,SKY:ServiceJourney:532-179650-17245329,1
NSR:Quay:50354,SKY:ServiceJourney:22-179596-15994683,NSR:Quay:50354,SKY:ServiceJourney:52-179596-15994402,1
NSR:Quay:58003,SKY:ServiceJourney:910-179551-17259804,NSR:Quay:58003,SKY:ServiceJourney:910-179551-17259820,1
NSR:Quay:49643,SKY:ServiceJourney:610-173492-16070489,NSR:Quay:49643,SKY:ServiceJourney:600-173492-16070523,1
NSR:Quay:49674,SKY:ServiceJourney:35-179548-16769341,NSR:Quay:49674,SKY:ServiceJourney:36-179548-16768696,1
NSR:Quay:55120,SKY:ServiceJourney:441-178712-17087118,NSR:Quay:55120,SKY:ServiceJourney:450-178712-17092924,1
NSR:Quay:51229,SKY:ServiceJourney:448-180509-17087851,NSR:Quay:51230,SKY:ServiceJourney:460-180509-17087080,1
NSR:Quay:54056,SKY:ServiceJourney:990-176045-16407112,NSR:Quay:54056,SKY:ServiceJourney:925-176045-16406783,1
NSR:Quay:99593,SKY:ServiceJourney:26-179548-16769506,NSR:Quay:53416,SKY:ServiceJourney:33-179548-17307103,1
NSR:Quay:55811,SKY:ServiceJourney:321-179281-15985591,NSR:Quay:55811,SKY:ServiceJourney:320-179281-15985107,1
NSR:Quay:58337,SKY:ServiceJourney:300E-179281-17160927,NSR:Quay:58336,SKY:ServiceJourney:310-179281-15985437,1
NSR:Quay:58337,SKY:ServiceJourney:300-178200-16975518,NSR:Quay:58336,SKY:ServiceJourney:310-178200-16975483,1
NSR:Quay:51203,SKY:ServiceJourney:559-180244-17065360,NSR:Quay:51203,SKY:ServiceJourney:620-180244-16409963,1
NSR:Quay:53047,SKY:ServiceJourney:495-180507-17087456,NSR:Quay:53044,SKY:ServiceJourney:491-180507-17086803,1
NSR:Quay:56032,SKY:ServiceJourney:490-178712-17093150,NSR:Quay:53039,SKY:ServiceJourney:495-178712-17093045,1
NSR:Quay:58337,SKY:ServiceJourney:310-179219-17155740,NSR:Quay:58338,SKY:ServiceJourney:300E-179219-17155263,1
NSR:Quay:54056,SKY:ServiceJourney:990-176187-16430096,NSR:Quay:54056,SKY:ServiceJourney:945-176187-16430070,1
NSR:Quay:103465,SKY:ServiceJourney:965-180710-16406998,NSR:Quay:103465,SKY:ServiceJourney:965-180710-16406999,1
NSR:Quay:52077,SKY:ServiceJourney:460-180501-17087057,NSR:Quay:52078,SKY:ServiceJourney:479-180501-17086814,1
NSR:Quay:53047,SKY:ServiceJourney:495-178551-17093077,NSR:Quay:53044,SKY:ServiceJourney:490-178551-17093164,1
NSR:Quay:58337,SKY:ServiceJourney:300-180314-17305789,NSR:Quay:58336,SKY:ServiceJourney:310-180314-17305897,1
NSR:Quay:103636,SKY:ServiceJourney:552-180242-16409568,NSR:Quay:103637,SKY:ServiceJourney:620-180242-16409934,1
NSR:Quay:99593,SKY:ServiceJourney:30-180583-16769057,NSR:Quay:53415,SKY:ServiceJourney:27-180583-16768351,1
NSR:Quay:103465,SKY:ServiceJourney:965-176164-16429188,NSR:Quay:103465,SKY:ServiceJourney:965-176164-16429189,1
NSR:Quay:50967,SKY:ServiceJourney:620-180238-16409953,NSR:Quay:50967,SKY:ServiceJourney:620-180238-16409954,1
NSR:Quay:51886,SKY:ServiceJourney:50E-179053-17137658,NSR:Quay:51886,SKY:ServiceJourney:53-179053-17137347,1
NSR:Quay:55163,SKY:ServiceJourney:901-179548-17257918,NSR:Quay:55163,SKY:ServiceJourney:900-179548-17257860,1
NSR:Quay:57612,SKY:ServiceJourney:901-179815-17268272,NSR:Quay:57612,SKY:ServiceJourney:900-179815-17268323,1
NSR:Quay:51058,SKY:ServiceJourney:552-175851-16409563,NSR:Quay:51058,SKY:ServiceJourney:620-175851-16409927,1
NSR:Quay:49625,SKY:ServiceJourney:602-179053-17138545,NSR:Quay:49626,SKY:ServiceJourney:600-179053-17137040,1
NSR:Quay:51203,SKY:ServiceJourney:559-180238-17065334,NSR:Quay:51203,SKY:ServiceJourney:620-180238-16409943,1
NSR:Quay:53046,SKY:ServiceJourney:481-180507-17087374,NSR:Quay:53047,SKY:ServiceJourney:493-180507-17087589,1
NSR:Quay:56940,SKY:ServiceJourney:331-179276-16817567,NSR:Quay:56941,SKY:ServiceJourney:330-179276-16817333,1
NSR:Quay:49644,SKY:ServiceJourney:740-179596-15994820,NSR:Quay:49644,SKY:ServiceJourney:600-179596-16995049,1
NSR:Quay:53043,SKY:ServiceJourney:482-180505-17087740,NSR:Quay:53043,SKY:ServiceJourney:484-180505-17087813,1
NSR:Quay:51228,SKY:ServiceJourney:450-180501-17087224,NSR:Quay:51228,SKY:ServiceJourney:448-180501-17087865,1
NSR:Quay:52638,SKY:ServiceJourney:700-180238-16410276,NSR:Quay:52638,SKY:ServiceJourney:632-180238-16410015,1
NSR:Quay:49644,SKY:ServiceJourney:600-179598-16995326,NSR:Quay:49644,SKY:ServiceJourney:610-179598-15770398,1
NSR:Quay:55120,SKY:ServiceJourney:441-178551-17087121,NSR:Quay:55120,SKY:ServiceJourney:499-178551-17092997,1
NSR:Quay:58660,SKY:ServiceJourney:749-178237-16406544,NSR:Quay:58660,SKY:ServiceJourney:741-178237-16406497,1
NSR:Quay:52638,SKY:ServiceJourney:700-180238-16410276,NSR:Quay:52638,SKY:ServiceJourney:632-180238-16410016,1
NSR:Quay:52078,SKY:ServiceJourney:479-180505-17086808,NSR:Quay:52077,SKY:ServiceJourney:460-180505-17087083,1
NSR:Quay:58337,SKY:ServiceJourney:300-179580-16974003,NSR:Quay:58336,SKY:ServiceJourney:310-179580-17235800,1
NSR:Quay:51228,SKY:ServiceJourney:445-178551-17087172,NSR:Quay:51228,SKY:ServiceJourney:442-178551-17093437,1
NSR:Quay:51885,SKY:ServiceJourney:53-179592-16879300,NSR:Quay:51885,SKY:ServiceJourney:50E-179592-15994603,1
NSR:Quay:49625,SKY:ServiceJourney:600-179588-16995104,NSR:Quay:49626,SKY:ServiceJourney:607-179588-15993515,1
NSR:Quay:49643,SKY:ServiceJourney:602-178872-15993352,NSR:Quay:49644,SKY:ServiceJourney:610-178872-15993470,1
NSR:Quay:51885,SKY:ServiceJourney:53-173465-16069656,NSR:Quay:51885,SKY:ServiceJourney:50E-173465-16069248,1
NSR:Quay:102566,SKY:ServiceJourney:320-179276-16814393,NSR:Quay:102565,SKY:ServiceJourney:300E-179276-17158365,1
NSR:Quay:56024,SKY:ServiceJourney:325-177553-15768554,NSR:Quay:56024,SKY:ServiceJourney:320-177553-15768544,1
NSR:Quay:51565,SKY:ServiceJourney:452-180509-17087561,NSR:Quay:51565,SKY:ServiceJourney:450-180509-17087238,1
NSR:Quay:55121,SKY:ServiceJourney:460-180509-17087099,NSR:Quay:55121,SKY:ServiceJourney:441-180509-17087150,1
NSR:Quay:57612,SKY:ServiceJourney:900-179361-17280109,NSR:Quay:57612,SKY:ServiceJourney:901-179361-17165250,1
NSR:Quay:99593,SKY:ServiceJourney:37-179876-17273191,NSR:Quay:53415,SKY:ServiceJourney:27-179876-16768311,1
NSR:Quay:49625,SKY:ServiceJourney:610-180550-17138510,NSR:Quay:49626,SKY:ServiceJourney:601-180550-17138324,1
NSR:Quay:55121,SKY:ServiceJourney:450-180509-17087262,NSR:Quay:55121,SKY:ServiceJourney:441-180509-17087129,1
NSR:Quay:55121,SKY:ServiceJourney:484-178712-17087784,NSR:Quay:55121,SKY:ServiceJourney:424-178712-17092790,1
NSR:Quay:55433,SKY:ServiceJourney:92-177318-16772264,NSR:Quay:55433,SKY:ServiceJourney:91-177318-16772285,1
NSR:Quay:54056,SKY:ServiceJourney:945-180706-17157164,NSR:Quay:54056,SKY:ServiceJourney:990-180706-16407111,1
NSR:Quay:51058,SKY:ServiceJourney:554-180242-16409827,NSR:Quay:51058,SKY:ServiceJourney:620-180242-16409957,1
NSR:Quay:49674,SKY:ServiceJourney:35-179551-17135898,NSR:Quay:49674,SKY:ServiceJourney:36-179551-16770764,1
NSR:Quay:55811,SKY:ServiceJourney:326-179219-17155387,NSR:Quay:55811,SKY:ServiceJourney:320-179219-17155836,1
NSR:Quay:49625,SKY:ServiceJourney:603-179590-15993548,NSR:Quay:49626,SKY:ServiceJourney:610-179590-15993467,1
NSR:Quay:49644,SKY:ServiceJourney:606-178162-16972980,NSR:Quay:49644,SKY:ServiceJourney:600-178162-17333459,1
NSR:Quay:49625,SKY:ServiceJourney:602-179594-15993347,NSR:Quay:49626,SKY:ServiceJourney:610-179594-15993459,1
NSR:Quay:102567,SKY:ServiceJourney:340-180331-17306213,NSR:Quay:102565,SKY:ServiceJourney:300-180331-17306135,1
NSR:Quay:49982,SKY:ServiceJourney:601-179594-15993577,NSR:Quay:49982,SKY:ServiceJourney:62-179594-15993390,1
NSR:Quay:49625,SKY:ServiceJourney:603-178884-16807071,NSR:Quay:49626,SKY:ServiceJourney:610-178884-16807047,1
NSR:Quay:53043,SKY:ServiceJourney:485-178712-17093210,NSR:Quay:53043,SKY:ServiceJourney:484-178712-17087810,1
NSR:Quay:52638,SKY:ServiceJourney:700-175905-16410279,NSR:Quay:52638,SKY:ServiceJourney:632-175905-16419433,1
NSR:Quay:49625,SKY:ServiceJourney:610-179594-15993421,NSR:Quay:49626,SKY:ServiceJourney:607-179594-15993519,1
NSR:Quay:50561,SKY:ServiceJourney:450-180505-17087282,NSR:Quay:108890,SKY:ServiceJourney:457-180505-17087832,1
NSR:Quay:58338,SKY:ServiceJourney:310-178194-16975375,NSR:Quay:58338,SKY:ServiceJourney:300E-178194-17158360,1
NSR:Quay:49644,SKY:ServiceJourney:740-180550-17137448,NSR:Quay:49644,SKY:ServiceJourney:610-180550-17138494,1
NSR:Quay:103465,SKY:ServiceJourney:965-180710-16406998,NSR:Quay:103464,SKY:ServiceJourney:964-180710-17135096,1
NSR:Quay:103634,SKY:ServiceJourney:555-175870-16420957,NSR:Quay:103637,SKY:ServiceJourney:620-175870-16421023,1
NSR:Quay:53047,SKY:ServiceJourney:495-180509-17087436,NSR:Quay:53047,SKY:ServiceJourney:493-180509-17087586,1
NSR:Quay:53046,SKY:ServiceJourney:481-180505-17087410,NSR:Quay:53046,SKY:ServiceJourney:484-180505-17087825,1
NSR:Quay:58003,SKY:ServiceJourney:910-179341-17163403,NSR:Quay:58003,SKY:ServiceJourney:910-179341-17163391,1
NSR:Quay:50104,SKY:ServiceJourney:530-179021-17136838,NSR:Quay:50104,SKY:ServiceJourney:532-179021-17136820,1
NSR:Quay:58003,SKY:ServiceJourney:910-179548-17257981,NSR:Quay:58003,SKY:ServiceJourney:910-179548-17257985,1
NSR:Quay:51613,SKY:ServiceJourney:466-178551-17093257,NSR:Quay:51613,SKY:ServiceJourney:467-178551-17087689,1
NSR:Quay:56538,SKY:ServiceJourney:499-180501-17087343,NSR:Quay:56538,SKY:ServiceJourney:495-180501-17087426,1
NSR:Quay:57612,SKY:ServiceJourney:901-179548-17257914,NSR:Quay:57612,SKY:ServiceJourney:910-179548-17257985,1
NSR:Quay:57719,SKY:ServiceJourney:902-179876-17257944,NSR:Quay:57719,SKY:ServiceJourney:900-179876-17257877,1
NSR:Quay:55163,SKY:ServiceJourney:901-179548-17257918,NSR:Quay:55163,SKY:ServiceJourney:900-179548-17257855,1
NSR:Quay:50561,SKY:ServiceJourney:459-180503-17087296,NSR:Quay:50567,SKY:ServiceJourney:450-180503-17087242,1
NSR:Quay:50561,SKY:ServiceJourney:454-180503-17087514,NSR:Quay:50567,SKY:ServiceJourney:450-180503-17087220,1
NSR:Quay:52078,SKY:ServiceJourney:460E-178551-17087611,NSR:Quay:52078,SKY:ServiceJourney:471-178551-17092958,1
NSR:Quay:51885,SKY:ServiceJourney:53-178874-16879282,NSR:Quay:51885,SKY:ServiceJourney:50E-178874-15994514,1
NSR:Quay:51885,SKY:ServiceJourney:53-179588-16879292,NSR:Quay:51885,SKY:ServiceJourney:50E-179588-15994582,1
NSR:Quay:102566,SKY:ServiceJourney:320-179276-16814393,NSR:Quay:102565,SKY:ServiceJourney:300-179276-17158387,1
NSR:Quay:51836,SKY:ServiceJourney:52-173465-16069190,NSR:Quay:51837,SKY:ServiceJourney:50E-173465-16069313,1
NSR:Quay:57648,SKY:ServiceJourney:901-179978-16768550,NSR:Quay:57648,SKY:ServiceJourney:900-179978-17286243,1
NSR:Quay:51229,SKY:ServiceJourney:479-178712-17093351,NSR:Quay:51230,SKY:ServiceJourney:450-178712-17092908,1
NSR:Quay:49625,SKY:ServiceJourney:610-178874-15993403,NSR:Quay:49626,SKY:ServiceJourney:603-178874-15993552,1
NSR:Quay:49625,SKY:ServiceJourney:600-179590-16995127,NSR:Quay:49626,SKY:ServiceJourney:607-179590-15993525,1
NSR:Quay:49625,SKY:ServiceJourney:600-178874-16995125,NSR:Quay:49626,SKY:ServiceJourney:607-178874-15993520,1
NSR:Quay:56024,SKY:ServiceJourney:325-179276-16817828,NSR:Quay:56024,SKY:ServiceJourney:320-179276-16814394,1
NSR:Quay:56166,SKY:ServiceJourney:493-178712-17093387,NSR:Quay:56166,SKY:ServiceJourney:495-178712-17093043,1
NSR:Quay:52078,SKY:ServiceJourney:479-180501-17086808,NSR:Quay:52077,SKY:ServiceJourney:460-180501-17087083,1
NSR:Quay:102566,SKY:ServiceJourney:300-171529-15768205,NSR:Quay:102566,SKY:ServiceJourney:320-171529-15768249,1
NSR:Quay:53047,SKY:ServiceJourney:495-178509-17092236,NSR:Quay:53046,SKY:ServiceJourney:485-178509-17091945,1
NSR:Quay:49625,SKY:ServiceJourney:601-179588-15993579,NSR:Quay:49626,SKY:ServiceJourney:600-179588-16995073,1
NSR:Quay:49625,SKY:ServiceJourney:603-179594-15993543,NSR:Quay:49626,SKY:ServiceJourney:610-179594-15993490,1
NSR:Quay:51229,SKY:ServiceJourney:448-178509-17091946,NSR:Quay:51230,SKY:ServiceJourney:445-178509-17092046,1
NSR:Quay:49625,SKY:ServiceJourney:601-179590-15993580,NSR:Quay:49626,SKY:ServiceJourney:600-179590-16995042,1
NSR:Quay:102566,SKY:ServiceJourney:300-179580-16974000,NSR:Quay:102566,SKY:ServiceJourney:320-179580-16974091,1
NSR:Quay:102567,SKY:ServiceJourney:340-179281-17161419,NSR:Quay:102565,SKY:ServiceJourney:300-179281-17160940,1
NSR:Quay:51613,SKY:ServiceJourney:466-180479-17340429,NSR:Quay:51613,SKY:ServiceJourney:465-180479-17339850,1
NSR:Quay:49625,SKY:ServiceJourney:610-180550-17138510,NSR:Quay:49626,SKY:ServiceJourney:603-180550-17138355,1
NSR:Quay:57561,SKY:ServiceJourney:901-180583-17257932,NSR:Quay:57562,SKY:ServiceJourney:901-180583-17257936,1
NSR:Quay:55121,SKY:ServiceJourney:450-180505-17087262,NSR:Quay:55121,SKY:ServiceJourney:441-180505-17087129,1
NSR:Quay:56126,SKY:ServiceJourney:325-179219-17155282,NSR:Quay:56126,SKY:ServiceJourney:326-179219-17155399,1
NSR:Quay:56024,SKY:ServiceJourney:325-178191-16974325,NSR:Quay:56024,SKY:ServiceJourney:320-178191-16974065,1
NSR:Quay:55121,SKY:ServiceJourney:450-180479-17339981,NSR:Quay:55121,SKY:ServiceJourney:441-180479-17340365,1
NSR:Quay:53047,SKY:ServiceJourney:495-180505-17087436,NSR:Quay:53047,SKY:ServiceJourney:493-180505-17087586,1
NSR:Quay:51886,SKY:ServiceJourney:50E-178874-15994548,NSR:Quay:51886,SKY:ServiceJourney:53-178874-16885965,1
NSR:Quay:102566,SKY:ServiceJourney:302-178200-15768538,NSR:Quay:102565,SKY:ServiceJourney:300-178200-16975523,1
NSR:Quay:54330,SKY:ServiceJourney:60-179592-15994195,NSR:Quay:54330,SKY:ServiceJourney:61-179592-15994096,1
NSR:Quay:51228,SKY:ServiceJourney:450-180505-17087263,NSR:Quay:51229,SKY:ServiceJourney:465-180505-17087539,1
NSR:Quay:58338,SKY:ServiceJourney:300-179219-17155477,NSR:Quay:58336,SKY:ServiceJourney:313-179219-17155439,1
NSR:Quay:57428,SKY:ServiceJourney:340-179580-16974264,NSR:Quay:57428,SKY:ServiceJourney:344-179580-16974294,1
NSR:Quay:51885,SKY:ServiceJourney:53-178872-16879303,NSR:Quay:51885,SKY:ServiceJourney:50E-178872-15994611,1
NSR:Quay:51886,SKY:ServiceJourney:50E-180444-17339192,NSR:Quay:51886,SKY:ServiceJourney:53-180444-17339355,1
NSR:Quay:50561,SKY:ServiceJourney:450-178509-17092092,NSR:Quay:108891,SKY:ServiceJourney:454-178509-17092005,1
NSR:Quay:52929,SKY:ServiceJourney:994-180704-16407154,NSR:Quay:52933,SKY:ServiceJourney:984-180704-16407070,1
NSR:Quay:56024,SKY:ServiceJourney:325-179219-17155305,NSR:Quay:56024,SKY:ServiceJourney:320-179219-17155836,1
NSR:Quay:49625,SKY:ServiceJourney:603-173509-16071423,NSR:Quay:49626,SKY:ServiceJourney:600-173509-16071449,1
NSR:Quay:49643,SKY:ServiceJourney:610-179592-15993414,NSR:Quay:49643,SKY:ServiceJourney:740-179592-15994836,1
NSR:Quay:53046,SKY:ServiceJourney:481-180501-17087407,NSR:Quay:53046,SKY:ServiceJourney:485-180501-17087902,1
NSR:Quay:50103,SKY:ServiceJourney:2080-174540-16269429,NSR:Quay:50103,SKY:ServiceJourney:2078-174540-16269415,1
NSR:Quay:51058,SKY:ServiceJourney:620-175842-16419860,NSR:Quay:51058,SKY:ServiceJourney:554-175842-16419782,1
NSR:Quay:53047,SKY:ServiceJourney:495-178712-17093064,NSR:Quay:53046,SKY:ServiceJourney:484-178712-17087811,1
NSR:Quay:49625,SKY:ServiceJourney:602-179588-15993345,NSR:Quay:49626,SKY:ServiceJourney:600-179588-16995078,1
NSR:Quay:53046,SKY:ServiceJourney:484-180505-17087787,NSR:Quay:53046,SKY:ServiceJourney:485-180505-17087904,1
NSR:Quay:50561,SKY:ServiceJourney:455-180507-17086892,NSR:Quay:50567,SKY:ServiceJourney:450-180507-17087271,1
NSR:Quay:53046,SKY:ServiceJourney:481-180503-17087374,NSR:Quay:53047,SKY:ServiceJourney:493-180503-17087589,1
NSR:Quay:58338,SKY:ServiceJourney:310-178194-16975381,NSR:Quay:58338,SKY:ServiceJourney:300-178194-16974711,1
NSR:Quay:102566,SKY:ServiceJourney:300-179281-17161008,NSR:Quay:102566,SKY:ServiceJourney:302-179281-15985093,1
NSR:Quay:52077,SKY:ServiceJourney:460-180509-17087026,NSR:Quay:52078,SKY:ServiceJourney:479-180509-17086831,1
NSR:Quay:99593,SKY:ServiceJourney:26-179815-16769528,NSR:Quay:53418,SKY:ServiceJourney:34-179815-16769300,1
NSR:Quay:53043,SKY:ServiceJourney:490-178551-17093152,NSR:Quay:53043,SKY:ServiceJourney:484-178551-17087810,1
NSR:Quay:49625,SKY:ServiceJourney:603-178874-15993541,NSR:Quay:49626,SKY:ServiceJourney:610-178874-15993477,1
NSR:Quay:53047,SKY:ServiceJourney:495-180503-17087438,NSR:Quay:53044,SKY:ServiceJourney:491-180503-17086781,1
NSR:Quay:57786,SKY:ServiceJourney:327-179580-16974343,NSR:Quay:57786,SKY:ServiceJourney:330-179580-16974127,1
NSR:Quay:52078,SKY:ServiceJourney:471-180509-17086710,NSR:Quay:52077,SKY:ServiceJourney:460E-180509-17087605,1
NSR:Quay:54421,SKY:ServiceJourney:73-179588-15993972,NSR:Quay:54421,SKY:ServiceJourney:610-179588-15993474,1
NSR:Quay:49674,SKY:ServiceJourney:35-179876-17273236,NSR:Quay:49674,SKY:ServiceJourney:36-179876-16768702,1
NSR:Quay:54330,SKY:ServiceJourney:60-179596-15994195,NSR:Quay:54330,SKY:ServiceJourney:61-179596-15994096,1
NSR:Quay:51886,SKY:ServiceJourney:51-178872-15994481,NSR:Quay:51886,SKY:ServiceJourney:57-178872-15994230,1
NSR:Quay:57719,SKY:ServiceJourney:900-179341-17163277,NSR:Quay:57719,SKY:ServiceJourney:910-179341-17163370,1
NSR:Quay:53046,SKY:ServiceJourney:484-178712-17087787,NSR:Quay:53048,SKY:ServiceJourney:483-178712-17087707,1
NSR:Quay:56538,SKY:ServiceJourney:495-180503-17087454,NSR:Quay:56538,SKY:ServiceJourney:496-180503-17087629,1
NSR:Quay:99702,SKY:ServiceJourney:1033-167770-15136819,NSR:Quay:99702,SKY:ServiceJourney:1033-167770-15136828,1
NSR:Quay:51886,SKY:ServiceJourney:57-178162-16972337,NSR:Quay:51885,SKY:ServiceJourney:51-178162-16972216,1
NSR:Quay:51886,SKY:ServiceJourney:51-179588-15994484,NSR:Quay:51886,SKY:ServiceJourney:56-179588-15994269,1
NSR:Quay:58091,SKY:ServiceJourney:912-179876-17258046,NSR:Quay:58091,SKY:ServiceJourney:910-179876-17273007,1
NSR:Quay:51227,SKY:ServiceJourney:460-178551-17092845,NSR:Quay:51229,SKY:ServiceJourney:465-178551-17093293,1
NSR:Quay:55120,SKY:ServiceJourney:441-178712-17087120,NSR:Quay:55120,SKY:ServiceJourney:484-178712-17087815,1
NSR:Quay:49643,SKY:ServiceJourney:602-179596-15993352,NSR:Quay:49644,SKY:ServiceJourney:600-179596-16995064,1
NSR:Quay:52078,SKY:ServiceJourney:479-178551-17093359,NSR:Quay:52077,SKY:ServiceJourney:460-178551-17092861,1
NSR:Quay:51886,SKY:ServiceJourney:51-179588-15994506,NSR:Quay:51886,SKY:ServiceJourney:57-179588-15994227,1
NSR:Quay:49625,SKY:ServiceJourney:603-180400-17336987,NSR:Quay:49626,SKY:ServiceJourney:600-180400-17335726,1
NSR:Quay:58496,SKY:ServiceJourney:740-176045-16406492,NSR:Quay:58495,SKY:ServiceJourney:743-176045-16406508,1
NSR:Quay:51565,SKY:ServiceJourney:452-178551-17093429,NSR:Quay:51565,SKY:ServiceJourney:450-178551-17092918,1
NSR:Quay:55811,SKY:ServiceJourney:321-179580-16974304,NSR:Quay:55812,SKY:ServiceJourney:326-179580-16974151,1
NSR:Quay:58338,SKY:ServiceJourney:310-179219-17155693,NSR:Quay:58338,SKY:ServiceJourney:300-179219-17155465,1
NSR:Quay:51203,SKY:ServiceJourney:559-175870-16420983,NSR:Quay:51203,SKY:ServiceJourney:620-175870-16421028,1
NSR:Quay:102566,SKY:ServiceJourney:300-171529-15768205,NSR:Quay:102566,SKY:ServiceJourney:330-171529-15768266,1
NSR:Quay:51058,SKY:ServiceJourney:554-180240-16409836,NSR:Quay:51058,SKY:ServiceJourney:620-180240-16409946,1
NSR:Quay:56538,SKY:ServiceJourney:496-180505-17087625,NSR:Quay:56538,SKY:ServiceJourney:495-180505-17087423,1
NSR:Quay:58589,SKY:ServiceJourney:479-180509-17086825,NSR:Quay:58589,SKY:ServiceJourney:474-180509-17087641,1
NSR:Quay:51222,SKY:ServiceJourney:442-180505-17086957,NSR:Quay:51222,SKY:ServiceJourney:441-180505-17087106,1
NSR:Quay:55163,SKY:ServiceJourney:900-179341-17163289,NSR:Quay:55163,SKY:ServiceJourney:901-179341-17163464,1
NSR:Quay:58337,SKY:ServiceJourney:300-178200-16975513,NSR:Quay:58336,SKY:ServiceJourney:310-178200-16975480,1
NSR:Quay:53046,SKY:ServiceJourney:481-180501-17087410,NSR:Quay:53046,SKY:ServiceJourney:484-180501-17087825,1
NSR:Quay:56032,SKY:ServiceJourney:491-178712-17093108,NSR:Quay:53039,SKY:ServiceJourney:495-178712-17093047,1
NSR:Quay:49625,SKY:ServiceJourney:610-178874-15993403,NSR:Quay:49626,SKY:ServiceJourney:607-178874-15993511,1
NSR:Quay:49625,SKY:ServiceJourney:602-179590-15993368,NSR:Quay:49626,SKY:ServiceJourney:600-179590-16995080,1
NSR:Quay:102567,SKY:ServiceJourney:340-179580-16974253,NSR:Quay:102565,SKY:ServiceJourney:300E-179580-16973917,1
NSR:Quay:53047,SKY:ServiceJourney:499-180507-17087352,NSR:Quay:53047,SKY:ServiceJourney:480-180507-17086867,1
NSR:Quay:50561,SKY:ServiceJourney:450-180507-17087272,NSR:Quay:50561,SKY:ServiceJourney:455-180507-17086907,1
NSR:Quay:50147,SKY:ServiceJourney:531-171470-15767364,NSR:Quay:50147,SKY:ServiceJourney:530-171470-15767320,1
NSR:Quay:53043,SKY:ServiceJourney:484-178551-17087801,NSR:Quay:53043,SKY:ServiceJourney:495-178551-17093097,1
NSR:Quay:58338,SKY:ServiceJourney:300-179276-17158399,NSR:Quay:58336,SKY:ServiceJourney:310-179276-16817402,1
NSR:Quay:54934,SKY:ServiceJourney:983-176045-16407065,NSR:Quay:54935,SKY:ServiceJourney:760-176045-16406594,1
NSR:Quay:49674,SKY:ServiceJourney:35-179554-16771973,NSR:Quay:49674,SKY:ServiceJourney:36-179554-16772260,1
